id,title,artists,pp_artist
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,['Bon Jovi'],Bon Jovi
4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,['The Cure'],The Cure
2fXKyAyPrEa24c6PJyqznF,Common People,['Pulp'],Pulp
5CXokdWISVHIcq4BsKwDvJ,sometimes,['my bloody valentine'],my bloody valentine
4c6vZqYHFur11FbWATIJ9P,There She Goes,"[""The La's""]",The La's
42cxPm9jgbaxIVN77XA1m6,Tender,['Blur'],Blur
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,['The Smashing Pumpkins'],The Smashing Pumpkins
5ibELGcXGqX5x9TWFeNPxY,Motorcycle Emptiness,['Manic Street Preachers'],Manic Street Preachers
6JvEXmRh3l2acBzvqavgT9,Love Spreads,['The Stone Roses'],The Stone Roses
2CdS3DRqWR5LAhy4hM5X9W,Laid,['James'],James
5GPPI3rnZDptLYRN4vTUoZ,The Boy With the Arab Strap,['Belle and Sebastian'],Belle and Sebastian
4j3obTRIyR7QzvdeQz9vaO,Babies,['Pulp'],Pulp
6TlQ5fbojNRuG0hPQMbxeW,Live Forever - Remastered,['Oasis'],Oasis
4jLv3tDBu8ww2R07DvL12s,Man On The Moon,['R.E.M.'],R.E.M.
5gSHlT2SI0dtjeHrjj96A1,Here's Where the Story Ends,['The Sundays'],The Sundays
67ncFJWaIbJdqZl1bpEppz,Movin' on Up,['Primal Scream'],Primal Scream
5NTZM8YYeKM2YsGSffVIge,Loser,['Beck'],Beck
2ItPID4dgSL1t1ZbZCrg5S,Kinky Afro,['Happy Mondays'],Happy Mondays
2aC8wwfrM0YeTAzzk8hxqC,Disco 2000,['Pulp'],Pulp
6txWz9UapYHVxEd7dDIHXT,No Rain,['Blind Melon'],Blind Melon
3ATIyi8OsM5ciO0CDd2iCs,Slight Return,['The Bluetones'],The Bluetones
0qmCWYu7hOvriyuqXfPw7I,The Universal,['Blur'],Blur
3m1JFLpKLYgMi1jf6Bu16P,Let Forever Be,['The Chemical Brothers'],The Chemical Brothers
5EugXICXL06waHgP4iTI58,Mrs. Robinson - Remastered,['The Lemonheads'],The Lemonheads
5bWLIVKl5UrbQ2xEGfAXOK,The Day We Caught The Train,['Ocean Colour Scene'],Ocean Colour Scene
1mppNVGh4ipsxIWUUA0QiH,Girl From Mars,['Ash'],Ash
0gEyKnHvgkrkBM6fbeHdwK,Linger,['The Cranberries'],The Cranberries
3mwvKOyMmG77zZRunnxp9E,Buddy Holly,['Weezer'],Weezer
5bVOX6eyHsML2sB4aMlZEi,Malibu,['Hole'],Hole
0dgAsKrq63WrtPjReh3jNk,Lazy Line Painter Jane,['Belle and Sebastian'],Belle and Sebastian
63OQupATfueTdZMWTxW03A,Karma Police,['Radiohead'],Radiohead
4OHVCeQYPncEwZOtNAJZZx,Beetlebum - 2012 Remaster,['Blur'],Blur
