danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.694,0.828,11,-4.653,0,0.0336,0.0399,0.0,0.0796,0.407,126.002,audio_features,5WOnsi0Bug74LmhxcPfKvR,spotify:track:5WOnsi0Bug74LmhxcPfKvR,https://api.spotify.com/v1/tracks/5WOnsi0Bug74LmhxcPfKvR,https://api.spotify.com/v1/audio-analysis/5WOnsi0Bug74LmhxcPfKvR,150476,4,Topic,In Your Arms (For An Angel)
0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,audio_features,5902W4uHWzhtOff1UK7the,spotify:track:5902W4uHWzhtOff1UK7the,https://api.spotify.com/v1/tracks/5902W4uHWzhtOff1UK7the,https://api.spotify.com/v1/audio-analysis/5902W4uHWzhtOff1UK7the,161267,4,Alesso,When I’m Gone (with Katy Perry)
0.601,0.787,0,-6.178,1,0.031,0.0492,0.0,0.142,0.525,134.981,audio_features,3t4KHjd8uQpJJ2fa0fRIpR,spotify:track:3t4KHjd8uQpJJ2fa0fRIpR,https://api.spotify.com/v1/tracks/3t4KHjd8uQpJJ2fa0fRIpR,https://api.spotify.com/v1/audio-analysis/3t4KHjd8uQpJJ2fa0fRIpR,175163,4,The Chainsmokers,High
0.72,0.893,3,-7.589,0,0.0491,0.0421,0.523,0.135,0.867,126.999,audio_features,6JkuJREwd6rd7t1YN069LK,spotify:track:6JkuJREwd6rd7t1YN069LK,https://api.spotify.com/v1/tracks/6JkuJREwd6rd7t1YN069LK,https://api.spotify.com/v1/audio-analysis/6JkuJREwd6rd7t1YN069LK,177638,4,Aluna,Forget About Me
0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,18asYwWugKjjsihZ0YvRxO,spotify:track:18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO,164819,4,Tiësto,The Motto
0.779,0.763,5,-5.58,0,0.34,0.035,1.65e-06,0.112,0.869,119.94,audio_features,7ElC7VjUNl3oJ20Q5OpEh9,spotify:track:7ElC7VjUNl3oJ20Q5OpEh9,https://api.spotify.com/v1/tracks/7ElC7VjUNl3oJ20Q5OpEh9,https://api.spotify.com/v1/audio-analysis/7ElC7VjUNl3oJ20Q5OpEh9,153167,4,Rêve,CTRL + ALT + DEL
0.358,0.78,11,-3.4,0,0.0447,0.175,0.00062,0.265,0.0402,173.917,audio_features,1QgebV92VO4Z7VxbQ1tSKo,spotify:track:1QgebV92VO4Z7VxbQ1tSKo,https://api.spotify.com/v1/tracks/1QgebV92VO4Z7VxbQ1tSKo,https://api.spotify.com/v1/audio-analysis/1QgebV92VO4Z7VxbQ1tSKo,226207,4,Wilkinson,Here For You
0.809,0.953,1,-4.793,0,0.048,0.00439,0.312,0.312,0.873,125.008,audio_features,7Fbx8mVJy36dsVq9IYTRXu,spotify:track:7Fbx8mVJy36dsVq9IYTRXu,https://api.spotify.com/v1/tracks/7Fbx8mVJy36dsVq9IYTRXu,https://api.spotify.com/v1/audio-analysis/7Fbx8mVJy36dsVq9IYTRXu,153600,4,SIDEPIECE,Sextacy
0.78,0.863,9,-5.425,0,0.0384,0.0686,0.284,0.316,0.735,124.004,audio_features,2rNy5Ils7RO6m2E2W83CR5,spotify:track:2rNy5Ils7RO6m2E2W83CR5,https://api.spotify.com/v1/tracks/2rNy5Ils7RO6m2E2W83CR5,https://api.spotify.com/v1/audio-analysis/2rNy5Ils7RO6m2E2W83CR5,149456,4,Vintage Culture,Nightjar (feat. SHELLS)
0.63,0.91,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,audio_features,6Owc2SuzwO3LW1SAODYK3l,spotify:track:6Owc2SuzwO3LW1SAODYK3l,https://api.spotify.com/v1/tracks/6Owc2SuzwO3LW1SAODYK3l,https://api.spotify.com/v1/audio-analysis/6Owc2SuzwO3LW1SAODYK3l,167142,4,Sigala,Melody
