danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.7,0.438,5,-5.784,0,0.0433,0.401,0.0,0.373,0.605,170.106,audio_features,4TGwERXRlyQtBdggYTHo6j,spotify:track:4TGwERXRlyQtBdggYTHo6j,https://api.spotify.com/v1/tracks/4TGwERXRlyQtBdggYTHo6j,https://api.spotify.com/v1/audio-analysis/4TGwERXRlyQtBdggYTHo6j,260000,3,Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole]
0.789,0.763,9,-4.404,1,0.0858,0.0269,5.04e-05,0.153,0.251,98.019,audio_features,5hYRabCQuFZN8yVCQsSeyF,spotify:track:5hYRabCQuFZN8yVCQsSeyF,https://api.spotify.com/v1/tracks/5hYRabCQuFZN8yVCQsSeyF,https://api.spotify.com/v1/audio-analysis/5hYRabCQuFZN8yVCQsSeyF,152111,4,Nicky Jam,Ojos Rojos
0.886,0.482,7,-9.882,1,0.175,0.396,0.0,0.115,0.568,124.956,audio_features,6O4z17Q6EK35AUOPRbj1mc,spotify:track:6O4z17Q6EK35AUOPRbj1mc,https://api.spotify.com/v1/tracks/6O4z17Q6EK35AUOPRbj1mc,https://api.spotify.com/v1/audio-analysis/6O4z17Q6EK35AUOPRbj1mc,232560,4,Eladio Carrion,No Te Deseo el Mal
0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,audio_features,0lJE8f0lx8mUSfMyxeYpiC,spotify:track:0lJE8f0lx8mUSfMyxeYpiC,https://api.spotify.com/v1/tracks/0lJE8f0lx8mUSfMyxeYpiC,https://api.spotify.com/v1/audio-analysis/0lJE8f0lx8mUSfMyxeYpiC,160213,4,TINI,Bar
0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,audio_features,2Q4MRMnSAMckugCtR5jgXT,spotify:track:2Q4MRMnSAMckugCtR5jgXT,https://api.spotify.com/v1/tracks/2Q4MRMnSAMckugCtR5jgXT,https://api.spotify.com/v1/audio-analysis/2Q4MRMnSAMckugCtR5jgXT,193013,4,Alvaro Diaz,Problemón
0.711,0.748,7,-4.044,1,0.0831,0.13,0.0,0.546,0.844,167.972,audio_features,5a1uP3YHcvb4XkucSQGC1c,spotify:track:5a1uP3YHcvb4XkucSQGC1c,https://api.spotify.com/v1/tracks/5a1uP3YHcvb4XkucSQGC1c,https://api.spotify.com/v1/audio-analysis/5a1uP3YHcvb4XkucSQGC1c,155440,4,Luis Fonsi,Vacaciones
0.763,0.597,1,-5.054,1,0.0416,0.158,1.83e-05,0.111,0.194,126.054,audio_features,23XjN1s3DZC8Q9ZwuorYY4,spotify:track:23XjN1s3DZC8Q9ZwuorYY4,https://api.spotify.com/v1/tracks/23XjN1s3DZC8Q9ZwuorYY4,https://api.spotify.com/v1/audio-analysis/23XjN1s3DZC8Q9ZwuorYY4,139576,4,Bad Bunny,TE DESEO LO MEJOR
0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,audio_features,78kygHp1dvW1kncYjBgbe1,spotify:track:78kygHp1dvW1kncYjBgbe1,https://api.spotify.com/v1/tracks/78kygHp1dvW1kncYjBgbe1,https://api.spotify.com/v1/audio-analysis/78kygHp1dvW1kncYjBgbe1,142500,4,Ryan Castro,Mujeriego
0.827,0.768,0,-5.702,1,0.265,0.79,2.45e-05,0.497,0.734,99.988,audio_features,2J3oaXTqKjGGHCOQLeBnBA,spotify:track:2J3oaXTqKjGGHCOQLeBnBA,https://api.spotify.com/v1/tracks/2J3oaXTqKjGGHCOQLeBnBA,https://api.spotify.com/v1/audio-analysis/2J3oaXTqKjGGHCOQLeBnBA,137533,4,ROSALÍA,SAOKO
0.656,0.823,1,-3.059,0,0.315,0.47,0.0,0.103,0.755,96.474,audio_features,2Gq636OOGgxCTqEuzCZhsa,spotify:track:2Gq636OOGgxCTqEuzCZhsa,https://api.spotify.com/v1/tracks/2Gq636OOGgxCTqEuzCZhsa,https://api.spotify.com/v1/audio-analysis/2Gq636OOGgxCTqEuzCZhsa,160000,4,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48"
