danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.669,0.939,3,-3.209,1,0.161,0.192,0.0,0.295,0.53,129.014,audio_features,7rIhVsWn8W82shpRiPDrXc,spotify:track:7rIhVsWn8W82shpRiPDrXc,https://api.spotify.com/v1/tracks/7rIhVsWn8W82shpRiPDrXc,https://api.spotify.com/v1/audio-analysis/7rIhVsWn8W82shpRiPDrXc,252880,4,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)"
0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,audio_features,0ByMNEPAPpOR5H69DVrTNy,spotify:track:0ByMNEPAPpOR5H69DVrTNy,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,https://api.spotify.com/v1/audio-analysis/0ByMNEPAPpOR5H69DVrTNy,267080,4,Rihanna,Don't Stop The Music
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,audio_features,455AfCsOhhLPRc68sE01D8,spotify:track:455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,230747,4,Katy Perry,Last Friday Night (T.G.I.F.)
0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,audio_features,0C4ejWmOTMv8vuYj85mf8m,spotify:track:0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/tracks/0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/audio-analysis/0C4ejWmOTMv8vuYj85mf8m,243533,4,Rihanna,S&M
0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,audio_features,5xYC48nOppVemY6U5GRGTb,spotify:track:5xYC48nOppVemY6U5GRGTb,https://api.spotify.com/v1/tracks/5xYC48nOppVemY6U5GRGTb,https://api.spotify.com/v1/audio-analysis/5xYC48nOppVemY6U5GRGTb,210853,4,David Guetta,Memories (feat. Kid Cudi)
0.67,0.848,4,-4.437,1,0.0501,0.0134,9.85e-06,0.332,0.373,124.019,audio_features,319J2YqAVDmQXpUJGCxDkv,spotify:track:319J2YqAVDmQXpUJGCxDkv,https://api.spotify.com/v1/tracks/319J2YqAVDmQXpUJGCxDkv,https://api.spotify.com/v1/audio-analysis/319J2YqAVDmQXpUJGCxDkv,183992,4,Madism,Like A Prayer
0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4,Katy Perry,California Gurls
0.726,0.797,1,-5.698,1,0.0568,0.104,0.0,0.707,0.765,124.009,audio_features,1o4b2LttVTns5CtIXtazAD,spotify:track:1o4b2LttVTns5CtIXtazAD,https://api.spotify.com/v1/tracks/1o4b2LttVTns5CtIXtazAD,https://api.spotify.com/v1/audio-analysis/1o4b2LttVTns5CtIXtazAD,229093,4,Pitbull,Time of Our Lives
0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4,Justin Bieber,Sorry
0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,audio_features,3tgZ9vmhuAY9wEoNUJskzV,spotify:track:3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/tracks/3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/audio-analysis/3tgZ9vmhuAY9wEoNUJskzV,204200,4,Pitbull,Timber (feat. Ke$ha)
