id,title,artists,pp_artist
01mplomcij538GerEJaiFq,The Minstrel's Prayer,['Cartel'],Cartel
19uCI0v5VhNfime4CXyQFO,All Things $ Can Do (with Travis Barker & Tove Styrke),"['Cheat Codes', 'Travis Barker', 'Tove Styrke']",Cheat Codes / Travis Barker / Tove Styrke
1UH4viviUjZnS9aWgPGrk0,La vie en rose - Single Version,['Louis Armstrong'],Louis Armstrong
4Pbg79cTBu4vgSphoyNq3j,2002,['Anne-Marie'],Anne-Marie
5wBfIOzzWyPZ7Ri6tpM2kM,Truck I Drove in High School,['Mitchell Tenpenny'],Mitchell Tenpenny
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,['John Mellencamp'],John Mellencamp
3dsWNUQ22VlcgGJARum7OW,Believe In You (Radio Edit) - Touched By An Angel Soundtrack,['Amanda Marshall'],Amanda Marshall
2CTMPLJB5YFGl49LrkEUIi,Two Piña Coladas,"[""Swordbelt's Band""]",Swordbelt's Band
616NBqU3gbjICFB1npf2vg,Twilight Galaxy,['Metric'],Metric
4Fpq4QkR06QRDkujBUk0JY,I Got A Car,['George Strait'],George Strait
0VV8wkOM4w78A2OHZOTzNP,Live And Let Die - 2018 Remaster,['Wings'],Wings
500h8jAdr7LvzzXlm1qxtK,Magic,['Pilot'],Pilot
6GDoB0ElVSaAbkfAjoe1PI,All Nighter,['Cole Swindell'],Cole Swindell
12yHvSYFXI7PGzNecUvIDu,Saturday Night’s Alright (For Fighting) - Remastered 2014,['Elton John'],Elton John
0j55p8YRAPG8yajtNyjt6A,Hold You - Hold Yuh,['Gyptian'],Gyptian
1u4lHZvOrwt0PtJEeNbfPJ,Leave You Lonely,['Too Close To Touch'],Too Close To Touch
0NtP22bOIK95r6NqsaxpoW,Kiss Me,['New Found Glory'],New Found Glory
1uCqIhOePc6hDMG2ijk8sp,Little Miss Can't Be Wrong,['Spin Doctors'],Spin Doctors
0fjYN9BylnRXMA3or3QSld,If You Could Read My Mind,['Gordon Lightfoot'],Gordon Lightfoot
1A0I5aiVZRwecRlbQcweBh,Gone Country,['Alan Jackson'],Alan Jackson
7x9E5FckzFbSNX5pqKAVNS,Sally Cinnamon - Single Mix,['The Stone Roses'],The Stone Roses
4pep7sdaGRSNOLXhUsZBlr,When We Were Young,['The Wild Wild'],The Wild Wild
3IQF4xCQUPicbA4hWfTxPo,I Lived,['OneRepublic'],OneRepublic
7Bjyn3V1WSR9JHyEe5uCyX,Where Were You,['Eli Young Band'],Eli Young Band
6avkyOCWr1s97WFfMKRsd8,Completely - Radio Version,['Serial Joe'],Serial Joe
3m1OyPw3fzMPAwDMcYcM6Z,This Photograph Is Proof (I Know You Know),['Taking Back Sunday'],Taking Back Sunday
5DL1vFoG83yfirO0zWpbb4,Nothing Left To Lose,['Transit'],Transit
7nsO4eXkY7DvrWbjYUDLJS,Still Counting,['Volbeat'],Volbeat
5z7S8ITmKjMG9BztxgCf2s,When Your Heart Stops Beating,['+44'],+44
7ldlgbsVshuUnFWyimgBxn,Paris - VINAI Remix,"['The Chainsmokers', 'VINAI']",The Chainsmokers / VINAI
6Zkq3yk1qrNovJr7YwycAA,Sweet Soul Music,['Arthur Conley'],Arthur Conley
5VLKQp1YTubqXJ02HnViz5,"Goodnight, Sweetheart, Goodnight",['The Spaniels'],The Spaniels
7pkWZL0kA26s754CwyK0SH,Once Bitten Twice Shy,['Great White'],Great White
7FqrsV0vBwNiQNQI6jfzni,Old Number Seven,['The Devil Makes Three'],The Devil Makes Three
6ONb917y8Dah2OSXA95XJT,I Go Through,['O.A.R.'],O.A.R.
3LRJbFT9rKoKv4aW7PuBJC,Longview,['Green Day'],Green Day
7thHR3Kq23Djl0kED5GxEO,Summer Time,['James Barker Band'],James Barker Band
2s8q3MEyTXW7wZjmXkDxDW,We Own the Sky,['M83'],M83
2tn9zXqIZJbgL1swqwOktz,Praise You - Radio Edit,['Fatboy Slim'],Fatboy Slim
3W7mpR6e7bBp0T9F6AzyiN,Do The Bearcat,['David Wilcox'],David Wilcox
36oSzy6uztrVglG0swtduH,My Town,['Glass Tiger'],Glass Tiger
